file_name|transcription
048718bc45965df1b9bc7ba526d59ec9adfe464b3788c9d880671aa44666b107c46de7c11d7a252d0bc1e3bbd1764ecc056400f57e8f166cec10ec8b3844f4f1|Bananas contain a lot of sugar, even though they are fruits.
02644e99f250d2eb96caabf85efc667e7a15e6b8d13e65bbc17d8d0ce09ca05eaf70b5273ff229031545c61991a3ca2580dcb1198985e5feb1511ebe16078265|Where are the others?
0292e30e9cce2d8b0c492288414dfb159b3765dfaf5d39ed322ffce8b1c9b1f8c6ad8679323780d9855ed85356603ce144a06bcdcc2f25af61b5f8979f61e2da|Yes, it would be difficult.
042e1791b9b9622b930dee7c26034f160f3e2431e001edbe7402884f3a87634d7784a86a45979fb216fe3ec4082788a7f035c3dd2c332e5e20a52c4c9033fec0|Peter shrunk back, aghast.
0009d79b259f2e16f545a2a9db0fbabf5692cfad4f8528daff991e669ac8e894b3732c1ead334bc9a22772fcad0d05cd7d327577d06215d181bc07f981f59c8b|He paused, looked back at the house, but then pocketed the keys, opened the gate and strode down the path quickly.
03c93c72cd1ae80562e3315d899abf86f23f776d7c992f5f684b845a3f1fb7ab6e6a0dee6914fedad3db6988e66e3ea4e518b0a2a0eb35a75e3d7c1329bb0e60|Can you file these files, please?
03f07b15b6d08237debc647d9272abfe3fcd800570e237b3c37b604af5bce1f89ba66b42d2b652aa1e0c115d5c6190e41cc71a67b181ed7dbb65684ae70520a5|Sometimes, I experience so much pain that I cannot sleep at night.
010fa9a3ddaee5902ce86c9012092d958f895349d077c9da1fcbeaf7e548d550711ded056770aeeb8a3e2e9b70677f9e51e755f8814309f4c2cfea0cc36ddaa2|Good wine ruins the purse, and bad wine ruins the stomach.
01a8366c6bf4a56434d5889b8247dc274b44e1f61fb1d8655352b1bd6bbc5ecad45e1ba90816115b55638bf4f3e8366879b36829e7a017cd6344396b370a59cd|Apparently, it's the dumplings that make this stew taste so good.
00ced448ccc4900866245566eefb508234a526c87df630b30f36d6717383f512d7353a979550aa2bd83c26499bca5d79d0d9ef8cb9f34f79c4a08c068bc21adf|Ground station to flight one-oh-one, please correct your altitude, over!
032f88b4ada315d46f8fa2b64f1938b2560590dafa059e390a0e3d5d58719b06f7555659cf634f8c4b3f2036328edc7a67edb2a6e30d1388e614770d2c96c035|How did you know?
00b3ac1a63942cd073ca2454741ea2c0132275d052061a294f33b7e7731c33584a85014b61aa2a18eb45f747a039f4bbca47052a1881b0bbfe0942d69ac54df1|If you don't know any alternative search engines, just google them.
017cb91e0109e2a7b776c4c6a6bc3cd5a96cdd749b04aaa15a379b8c360df0d8ba1132014ae229696ff936a89d2c9bb0d16c5f86b699bf125b48ed20595183e9|May I borrow your bolster?
00792f41e89f2f3efdd30f109925787c6fe3f7dc32bbaa40211ef71fa7926dec331960b8fa4c03c3bf7b3056acd70868dfd57d89bd1e8af437adcc6a83a4a2f9|The man looked up from his book and, noticing nothing newsworthy, returned his gaze to the page and continued reading.
010b90ab99dd747ceead7000cc7790661eb206153fa70c81346fa42888f5887ecc047c4cd399c83e7f17428f26a7880349c7f8376e653557920ed423d7f646e8|Sunday will not work for me.
00ab722240f5e6c7b430596f31722b36f500b36adfc712b8dfe0b7a35cce04ed81f8e6e8f6e2009b80a05eab3601e07c6f6a23591be3f8183184d600ef07d1e1|The voice, Chest voice the real voice, Head voice falsetto
03526d09848616c69b91efc6f6efe03bfbfdb002e6a7cb03f617c745cb1ff5c7eced89efbb72eca15c1726ed30db77d66e947705407d209f3209e3562a5c4be9|Opening of the Imperial diet
05138ac30ca26827f18e94616580b82d3cc4133c65d7491aa15f9d6c46170f4d099731c02df2204216cb85b59e6f8c3c4b2f02c30a5f7de16fb25780b1edc651|Can you see the beacon at the top of the wind turbine?
049dd3f257cba0d09536058139b0c40c65ab2f75808bd8469fd2b4ae5c37628330d002f062cbd0c603227310ac2947b2d90a4b7544eba084d9020cb0933ad4c9|I am going to Germany tomorrow.
018f52b2d76e2af5dfac30da2157e017515c0a3af44f26c7e529257e525c4c852e17f5860623f751866430a34b282f811d8e10c2ece07fd5ac81af8da0177a82|You know her better, so you should do it.
04b51536abfa3167a6088c78c72aa8f6a2012c66fdbddcfc191c8debbf8d9b99e696c22516ae7380369bd3c63b594dc9ff7f2d329f852b652b90fe9d566ce888|Bees can see more colors than you.
00ca6b7f45ff60e6b40434ff7d6a283016caf848fb1db7caf50ad76e07f214ac33afacb628ba2ae936916270ae3b21c28e5b09633380df4309fe58884167194b|I don't like superstars with Botox faces.
04cd2855ce0997ae64a73c4c6e1be41f7b4880d44c579fb842f40258af612831425dcc3b21f305ef8aae2e767ece3da252a3a979299539cda1adf753513c1345|The loss of the cruiser was a blow to the fleet.
02a9704d1d1834cb839a56e2b441e15945151a7d9e1062adbeb4d4ccea996c673ded5294eabab8d18287d0346d1b0ce66984cb080ae78b5878eb73c7a71589c7|She slowly led the panda back to her natural habitat.
029b6f51e11449f1132dfb98049634379bac7bf756a641fa70b31b0c89fdd00153fe4c1d9a1c640e6a46aa85933c271238ee15459d3d1d37d84ed123a9c2a0d1|It was like that way when it arrived.
02885420ceb875dc12588bf90d78892c2abbe91af52b1e2131d1a0e4e1fed3cb5c6c225cb5f4f98e02cef683323c86ed6dc7281b12557d000b5a927d670f4d52|To eat one's heart out.
040a72d3d3ed17b44f37f05e00c25a8ab1f3a63c0648623b3e6e33574691dce50fb8fa2295dd373597314e47671016a694547126c01802833acffd9beeea106b|I'd love to hear readers sing this.
0522a0c20065935409223cd67867ddaa93a5f22ae2fe0fae44bd31d85a915deb58109e1f88867723e2af03e50bab9265345c3ee0b6ba1c8e91c3a9644db2f40f|I guess, it's a never-ending story.
02313cd3bf9b72d937c581206cfe5a0c8192ff491b9231204f95f4ceb35381e210f9929e8740f4d677345b550ff1158a1735526ea1777b3845eeaa6ce1ae966e|Your so-called sedative only exacerbates the pain.
02f89a9511916d0b36d015a0598080e888d07bf9f7c6d058ea86aa83e2a5848ec30f279c8c0e91fd7a0cd6ce822cc1eabc5bde74060b82605722235b80e6c943|The dictator was radical in his ideology.
041432c0916afc6c234651e9de1d39ece87b80f155f90280cc1d8cf0b4afa22a2da55b1ac7b8b390650ac8189a384eb8dabdd29586fb2a09c67010e449c35454|If you release the clutch too quickly, the engine will stall.
052454eddc03f6c14050956e60b99b684e3298cfa9b3b5fac015e59b0b4a304862b42ac2673c3afd84c1dc51f6f1841f18ffc3154ab5f4fafb3d173da746fcc8|The shop was busy, and the man asked the shepherd to wait until the afternoon.
001049993236656db32ad6b079acc3028793456b2b06f417b1b598101ccf726557ec9ad3252f6b13d6d22f2f31f1bc13335679bdecf812bd06360174504158d7|Please search for Sealed with a Kiss movie.
003def1219f91c500d02533e926b416ff58680d746ea4d11dccfa6ea2eeafe93088b2992d9cffaf841692dc796994e30745b1e130a07776744eac7330a5031e8|Work for somebody else.
03163e9b3b3a622ddb4754c33d9e92b8a5f91851998c48360a4c246031dd7846a36b39e87134484a6abd2a574a00ad71194c621158142253f81cda779791b85e|They met each other via online video messaging.
00a37e3b52cbdb3560150e07afda59192d3e643becb8369bdc9ffdad052e2e70aac57c56ef8af4e6588101c035b5a05f55cf20e7893bbdfbb2e1050272c7b4e6|Next, we have to jump to a particular column.
00e38a1360b0847af69196bc946b33e02855538c0b9d1c44ed4fdb96a142b75c23c2abad622cdbac05d10a39706d76ef86902043e475f02ff37f496b5350c0b9|Every day was there to be lived or to mark one's departure from this world.
05315aa86782aa8e4a2b274974e0f7f5785aa7224a85f915301dd30ad88c21317649bf939bac0c973abcf2ce0ae857c94d94d840390170e0fc0cd1872354f9f5|Important information might be missing.
0529d6409c656509166d7e19c72d22c30f9acc8c031818ea75c2ff5a07eccd35ea9353ef8b73acf4d5fd9ce80f9525f9ae3cba5509c3155ef4c34857d2fd12ce|You don't rub the baby dry.
0504c6a35ba801703853f472369ea73a2ba94f3d145f0c824d798a6bdd7d972063abdcba05a55ee4e41fe87280febf48e7592a2cb01a2538cf17aa1fdadab0e0|He wants to get Jill started in the research business.
052c9bfe564b0b40031d1e4ddd5f69a429fa51c6929f8a82ca8006f60c2075a30874bf315ae106ccaa49e8fe0bd615e7dbb4dc2a6d004161038ec21ed9314e97|In retrospect, everything was already decided when we heard the siren.
00a3604b98df3aee9ce7ab2cbada8977687df443737db649b81132c5d03f06cefae605fd4b36737197c5be7b44214ed3a6859de50360c769edd197bf6c7d56e9|You didn't set the indicator before leaving the roundabout.
059f6c61ed9cd873a6045a2ea58f08ba5fa356eac1e2c622ade590b3d06b0dc306dd96e0998c943ea2253c7030ad9e67b17555a9ca41ead8928b65036c684325|What's she saying now?
00b151f26c8b80e38bf8d861f90dbc1b812a82b6984fe084708fa2ab6c751f35cdebff1604eda1f8393c836664c8ecebb304bf3952a007f9c8b83a8868a2f087|She comes by it naturally.
00c59e19f1dfb14ec88cb35a521f6e56d8f7eca69c3a2ad7171ad01168485e459f5ab8db2c841d31d39e2339cfc14245cf94f0927f4d871ee6024389d8c9572e|Fast-food is convenient but often unhealthy.
0292fe22dbb10ba026439954279fae92aaf82c2fdbcbcdb91f316b174ef642c86968df50a125e034442e299c5c2acfb6df382ebc8d7cf94ecefbaf5f701d4694|The tired paramedic handed over his patient for surgery.
007766b093f5963f34a38ae3f66f908eb37be2ed49c1042aeb645a5fa1d86577ab36e5c3fb7eb0b80af6268fa9eba5eadff4efc398756a853fa42fbb3a964d56|You know where I can get it?
037d90eee08f58f2419f7cbcbad9a07cdb94f6164a7ed9ef0db8115448736954803d52ab930142fa7e82526cc6d7b8dd606ca8cc978153a1fc5adf01a42800c1|Everything'll be taken care of!
0089a8b3b771f8543c4f69bec9091ce0849c48161a79e09e5bca95c92f1ec9b2957888b4be39e2a0985ca477f9910be79ce633f34c97a8eefd7a41091492dabf|What was all that?
02f67ffaa2d826e9301c2a2acf98faedfa12e39cb2def0c550404756a16e66f956cba680f3c0ed6374a519785749cb7f853434611918c1ed04f8af0861de7bf1|Access denied.
00bc5f032190ea9bb29ce642ce7dfdf7c46e2429ba57131a95669ba4d48495323837b53efe263cab47480f1f27deb6aebece2f7ad71b519d11885ea2ea9d064f|The command was given to erect an outpost to defend strikes from the east.
0514539a4855376b1f89042ab844e3e77bceb79e15f9b6c74cd5a1e4517a5503f53b6180d625ca400e661dbe7211ad9fa8a20db5e41b5b6ffeb647c670a8c121|Other engergy sources receive subsidies as well, often much higher.
011fac6fc43be1791f03aa39cb83b7a7210105e6bb7add6a6052b2c20d09b073a6a83b8544415670183ef679763fb8b541b9b27dfa2e2f58a90247a5acb5f851|Find the schedule for Grand Canyon Trail.
006d54913bae79f4444aed6b885c938071b9a6b16cd447b2980d15374b8c5f451b0fc9e546cbe23f2bc6ed4ffe454479c44c49979bfc29f6b5933c483801d39a|A young boy points a toy rifle offcamera.
022904f4d670e2943f15503712916fcd1403dcbe09e3a169e3825a76855cd49c420c1fc88db316b7af401833992fe54ee491850aebef0bc1168e15e63a928fce|Don't you dare switch away, I think rhymes are okay, since they never decay, I could do this all day.
057d4092aceea72347dbc1c5eec7ff5d68408573c35829ac11520d7ef9d4fdc517da1095070c5e66da894a7cd2fdcb7b7c101617803778c5e517f379924befc8|Isn't the party also to announce his engagement to Joanna?
00e6e767866a6e91649ab883e1bd4982bc64969bf4c2d887dffc61e653c966d48ea602dcb3298f3cd3802142224fe77e45e27aaa3778fa326778c5c867f473de|We need more soap.
0251d7405e88f36246491734a959c8859ca61c215584ecfedd07cb2594de2f3aa73a3781eece9d97a9aef379eb691a485f3d37430a3f0d1bba35518e2f164a3f|A young girl in a Mickey Mouse shirt is jumping in a park on a clear day.
030de7c2014f3a80beacc1c8fa0e2dc660950853f62ab27e4ae76efcbe65ad6d601fb4e4099b300f0e799c999270d6b51d89794a0283f57743f026b2dbef18af|A child making a sand castle on the beach.
01f9765b8bcec735dcd2c224118254d881ef1feeb2111aedb539c53d9e501a6da53a2fbd3c3c2fe192ad2f2be0b9b5d82ab1bbeaee426c10e5aa8189e9237dfa|Somebody threw him off a train.
01e3548725794c62fb35ac26e231a7d9b4d3e620e802498f46ff53e4817376c6e8e7858881a5c152392553b7dc36770c5f34350e58b33596a529333ee2906117|Those words were the cue for the actor to leave.
004d4b4e172ca06d4d9687f0b740700c4ca21f0f3f03abbe6d11b5326a7d20e443ef137f17f6b69af9d5d8aeb0f217c7a113f93df660c874da1e7031e88e1c1b|The clock was slightly askew.
02fd633373336f225712dedf4846b84b267b225e5ff441f5979808d5074ae985af3e4744e890ae7c919027021be7bb91e21eb2c0516747c9e2e70b9beea507d8|The millennium edition of the album contains multiple remixes and the lyrics.
037390494078316389141f2c5c3d2678d8e4b84ff3a31718a6155ed2f83bdd7e751409d6c4fc672a7add376fc5fd627cba695b5b0599c91918950622fcdf25c8|Take her to the infirmary.
03e71cfad810c8eede8212bb87ed8960872e12cf86ffc2190cfdd0af43febec722f4acebd9ab27428998b9b100d7bed1e3dabe1d0fa089c0a7be3bb3069ceb4a|My lady could not express her disapproval.
0148ea78791aa927f6e92a2ce921e80d0bd4f1f76bf8c57b2bae7a9e7b08dbe9f034e819b1ee9488351fbaf93af63f90b01ca0978fbfd2b65299bdc44d24cf1a|Let me touch you!
02b95bfafb8bda2ab04316762b2528734c8f4e893b7faf21c88a0151dea897d1acfeb997d2705cbc8caab36c3d8427ba0dbfd400b222f22f0257bb5639b4e1a9|You couldn't get a bigger bed in here though.
01688c0e3b9535c8b398777bcecfe4d4d61ac1b7d552c2d3b1fa1ca851e7c9772a0ce704a61b695fdd11b639e0cdb1683247dcd55ab060b9fcd17d511c3eb33b|The Tropic of Capricorn is on the Southern Hemisphere of the earth.
02936a28bcafbaca8154cf16bfbd77a3403c36908454c880ae54209897a72b585ef6809249412dcbcd74cd93e67bf2a266dd807fef591ab26f1db7d2205e86aa|I know everything about you.
012d58a2bf02f8641f8bcaaed0eb6556cc92204c88c255e10d58a4df2a81a93bf5a0cc91d147ca15fa745ef9cc3249fa1f96925a8f478de9c58f9af0869722b8|This convention is a natural.
03f7ecafba7fb0516a1c0952588effee8acb35559a51480a5f4e519cb5974b07dab23ca4a037f2c3b57bc9a85d6d464da378a058d863f66708934e989ed19c23|That's a lot of gold.
01d7e125f6a9c0c5eeceddfe2707f98090924cc25e924a4d0c2089b43e9098f4430b19750d79424beff57a1e538d708b0511775a252a0efe75d026ed35ed5f1f|He nodded and said nothing.
03640592729dd46cc8158fb9d228e61d54d4ad49b694b79ac86cde81184e85e00dc73f9a9c7cc76205346844d09f5235815dc2aa8617e13fc450f4f378cda9d0|She couldn't decide which dress to wear.
022572151b93e13ab1906cd358de50bde7636f1a3175b0623e2f71fa3ec7d515c429425749d3039673e867259c2ad151cff150f29e38a5b54f948ae831072fd5|I tried to understand the proposed application of to the best of my ability.
03c5213f2db52763561eb8504a36a1cf6811c1d697aa9a7b6c71053c182f26a3422c7baf209e8aa605c2427c497ce20980bf1417024646270be35b0c9c2e05c4|You'd think I was on the witness stand!
00d0341b20c6ac3c8d8c558a9eb12567f2efd0caef9fed427b700905f9fa5739317c8b4525a49cb468c140e1505158d62c740ca5d4affdec848b6d907f5eb0ab|You can read all about it in the newspapers there.
039ab85e95a746b2202af96338a3135ddc680aab7d735cae59c770baa412803e14249c55c1ba22face1d51bbd7aff8394d5b3dacbdd35916ad4bd8f75538ecff|Do you know what?
0504926b0a863db9851c3d30b036bfb29596ff7914e9faefea11926eb565c2c6f485853d85aaed8a823ce235f221c79a6addf0fe00e47fea8b0f270bd56d803a|I want to know what it is.
059974fc1e692074bc4de3768f02863cc04d9d1031c6f182f09f7a1b164f26dff09228f91e110833951a6180e5e286742afbf19abbd3cd7a4808bc83dd8421b2|why don't we tear the building down?
0102b44f9e16e6ddfb138e802c184e01bc6d05a3646569688b2e6a4dbbf8a8fa12e040ad4e8af1b7925ac3f01c12e1482e5606710e96672632c6a28588ec69c6|Your dentist called yesterday.
021cc687e2e898e043aa5df6f781bee9cd87262bc5addeeef661537876f838edfd562cb158bda6f2faff962c89513a560e0c50d7cfab15de1a539c45bb0d3dc1|May I go in and see him?
04f40009d402fe08be8ceb341f39c272e60e23b0656c7beeefaf3d3619fbe2afb85a4be7773760ce72cb39509d347955cbe1fa24e1587fe9fbe915c182d89b6f|Play pop-rap off Google Music.
03c526fb8608c09888202a154e5baa75a42307ce9938a9fe18f45b58bbe21dacd37dfaf82ead4e2d7c14bb8b7a292182599de91a5f995224e9b3b08aa866635c|They must have turned off the electricity.
036b70180d651a8318e91deb038acf7d6fb869606bc3618e035424ac5638c66d950405749e4208d09e5a83d54e54877fb081017dbe87be08ee2d8b666b175155|One bridge was only to be used by citizens.
02db0104413d078bf5a95323de480da8a0422cb8b1784b310d41232bedd7c5651bc72632def472fa4e0a3486b8ce92600d872ba36f8137bc8c16c129df260ac7|He didn't seduce her with his words but with subliminal messages, that's the trick.
0058c5b7038343ae4bd5397c3b318673d63725de8a60ea091cc28940fed2d81fa437e45e7acfbeaee1d00083f61d4b320b6aa4e36501284f7a8be72cd6c2a546|Baked earth
03382640d1520b5449149295a28f5fe908b9129500b37ce9bc1e6b2e01e5d296544648d4326070c9d8995dd2990bc1704108c2599af842270f1f6b602bcfc984|Important information might be missing.
042ae35cbfa02ea2d4ab6adf789b0157430feea5c09401e6ff748a5fbf357e9ee8c3a5618eac37e65ce6e3dc7b5770624a954cf2349ca2a638361124a16b7a4e|The xylophone would just be a glockenspiel if it wasn't so metal.
044fa8a3f75ae99c3121446d2e20f025a243ff1bd3630d538286c1f9a892be1ee204fcf4e5b00132dbb6d2e41ea2cc3317a241c253d89257a93e001f6a8137e2|Now go eat your dinner.
022d8bd9e9431f056298bf463d16581d64a1592ad0bd7bfd96bf127c7e10ac4404c4386b5d5e716b984717d4e706c47ddbdbfb8c457ecde51c653611bcdfe875|Ouch, that was uncalled for.
00178cf0de863c34783d5179efe7d8a889e3716111992b85ebe8517965a07db8f1c17baf7c9b7aad7217206892dbe6fdd70d59c048f1b350eb7adb64d934fabf|Then it was the radio.
000f524b08be38b7615abc30b2b785d4450b5afe3d9a31ec2dde39a892e638c2653f4fd5f6287fbbf06205fd5cf696097d09293b754fd6e25055f052d2e39fe4|Opposing counsel wouldn't consent.
057da23d90a03487c4b8c77db791fc797261b001374a1dc8742a7b2e87e4d916f3ddb994bf3118598b888efcad5a5594b3809be1ae858688c24740368bc3f03e|What did your family have to say about it?
000967da11eb7adf0ea79aa6387007640865871c81d40fc45fbf5648608f0c514628e82a020f2af430a2e6bfbd28b5df738be946559afe5676c2fedcf53e5df3|That's a lot of gold.
0521f2388911530442dc9d7ddfb65350226e1893fcf99cdfeef56b93882f558498e894acb28ed2d982964380fba1bf280b91cbfdc66b5f79b0e274a988d18d51|When did you arrive in town?
01266eb00deb81fa89af4778158e2e5c847bdd7cb95e5666e2241469ada97280a6ea7bdfd8866e91e1b032cfd1835defbe63c21a4f9ca3e857d12dd7881d518b|He placed the DVD into the player.
00dfd80f636747fa00b6ce7e2377624d36c56a1022c1e1f9d8bb4c2ad2c2b4921a47aa376f1159bcb184feb70ec74feaac2adfdb772aa75dc75edbbd111f6b5e|What do you know about Miranda?
037dd3342860f8e5672e60ce403d481548101298da9e48981d3f54b1c029c3e09acef33ab4e113e478e058b7f1a7a9f4480c19b20aeb47879dca12e486483c60|A pencil with black lead writes best.
00a9ae5c6e23f8b223771254a925e0275300892c39fcdae59769c53b48da1ea2af11edc395a071384fc710fdedff69d7492d589e6d8b7b5c0933820cb7ec8c97|Back in those days, it went really well for the city.
000a4150b4df730ddbd37f5a5c2142272dc90501cdc72c9a7e59eff338d0b08dc0c8155af8b473ccf3a7bc8df72bbd5aa0f3bac8e4be6e20d1313f39329a83ba|There is nothing the matter with me.
03d9c23782223e79ea4c4e42d045f5dab2cd1167ee7a27dd7c76ae1dfa2c469b7662e77cf9fe96769254aed1ce638aba5ef56b34dd582f901efe0ccc1dd4795b|He was deflated when he found the attic was completely empty.
0478cf705eedd785e84b34753f0312623b4bd5b1beeeeb8bdf9ed0c046d5256adea92d1f1417de9a157db0bad4039f753eb7c660d76349953b4494e1b2a21e1e|Great is the victory that is won without bloodshed.
019206b0963faf332be9c05403641ef955aeedc6a45a77e62bcd37a5a45e4ae73b7174fb20272c788c3361898ac839f1bb4c272febf7ea820c8ad51ba5a32e88|A flat pack takes less luggage space.
01bc593b4dbea3f030da9a133f180a3ea45b2f65da5ed7de26d576cdd6e161ced6509a37363bec8d6db100f0c0a39f729afe995e9d1b21cc4dab238601cd36e0|The slush lay deep along the street.
05164301af963d5a7461928b25a1962dad0ddb6dad6a48f8bc8ebd1766ad4fa926dec6c7653c008e1d9afc53ea5e49047cdd3d0f045862b4edc6978351aebc57|The cup cracked and spilled its contents.
04825ec67325008f65c079d107123d5724cb91812b423dca0052ba573cd69d571d0ff3e7ee80fa83b723ff4d75a229d2e93d01647bae95278b533c7c4ae8bd24|I don't like this car.
013dc5af9f7a716ef9c1acb7be9e3779aadd6e0b2e0272ff386ca376043aed62457572258c79c469a825bd4e31a0a8260431d9d01489bc987b23e9e22affdff8|The epileptic seizure could have been cause by the strobe lights.
04b7ee8006e7c5b8545492f4794288086229fcffd6075df5148dd3c079b75ed7b0fa1a50ff20bac7fd2d6efcb224b846d29e7f36eab802877c2be93b604b6068|Come after me or one of mine, and that photograph will be everywhere by morning.
009df4cb283684618be4ad3db5d1789e9139f7571aeac453c500886df70366303acc8a8c3763335b316f3a62df2c2b8ecc35c5a85eb35ce44af5c13598d8d13f|Every location onscreen is at a particular line and column.
0291fe97ecbf2472732309952d16946eb8adef1ad3d851aaea5fbdf5833ffabe275a946a3806399c35ada67718598a821fb23f5793b5ca93e3adefb0caec3493|They represent millions of voters!
000609b6484cdc7bf9d8c25a00c12462fd06583dfd0dfc25d693d97cb2b505c9b5fbc31c9bc8a2d2f240d60fcb14104ef2b660eabc95b483f9cf461c44435bbf|It's useful to have separate commands for moving the pointer and clicking.
0460b1cf243a8d6ae62b742b3d230575fe4314e4cc3fb4116bbc908ec4449c155470f11df3b250d4ab5919119e3d572f93252dc8f59ce933d8784819f7bf86e7|You've been doing mighty good work lately.
006fb5efcfbb4b23074129e3cf4bbbcec086dd6c3bb002558bed3e8afe5ef0df39b4623eede3ff12af7d621ba1b2b98cce993b422b11abafa517f70c9a62b860|When the carpet and the curtains caught fire, it was getting warm.
017defc66b9be07d42d3484b029d5dbc8546740fd56fb5bbf2dab1184cff05601df0f9620b878ab7fd9053dd7111ce7da981bf1b5eb6c3b887bca6544e2c32e0|The teacher thought that he'd taught himself all he could.
00d3e45140c1418298e1b4685af14bdf837bf22d6a4b7ac373e25e3d9e591a98ad86227994ca4d5515d2e967f9efe499097d3f33abbc47c27c0d9287fed4b90e|You can create bookmarks in you web browser to make browsing more convenient.
02830683368e9c6a36c0fe57fa3d92f17ee193b00d57eddf9995d03dd4daca47a6c22fccabe395e9ce3bd64ae2aadf7b74c1fbc0296470c06dbe8bcf583ae9c6|It can't possibly be true that we won.
01615b309d4c916f2836a1bc4f2a726391b2f35b7520f3d16daaa392add7a329d11e8b2f73845d2556b418d0197cb03374062b4a49ce4acae6800fed70df6592|What he did was definitively illegal.
00cf669c78ebb8c03f1c760ccb1dbd82b3cdb44cdcb02ed110ee543f72a1e7b71a4193f2acb764c8f814544fb9d77316356d8ab2f400f36701e3db9bdcb6e5e9|His speech ended in standing ovations.
0121dd76b9db0640a76d19f4219d77ecc517bb2e0227897edde662eb908628b40f55f66690b8db9470dad801d58f8d2bac657cee8c9caa4eaec313aa60f5bc24|Her hair flowed down her back.
04372841be9e1168cff3569b7fa3875b6152c7632b6133eacfd303bd1de843e6b55c6257f2a5a7267ed3bd1e48ed9599149c8e617650ab6d3c729f7c00abacb7|The zones merge in the central part of town.
03f249c087d75f52d91315f2503b82e2541fea1e0fd3a849e0728af2e5ff34b83288df8d0e36fa60ecabd86a0b0dcf1df3eb553441c95114f2f70d8265647cb3|Regarding your request, I have decided to heed your warnings.
021e9327098d50186ce51287d6ee120b685916ac61a5f27fea3afe28033d6a9fd366d2ca9382716d800946cbd1a2cc5f47906d538c94d09d7d9c3307f92a3508|I will ask Liam if he can help me look.
0232dbe8ab919617aefa081de6d588701bde9aa3fc6c0b755b76ced4b157b6ce2143c548cf4585f6188fba7e3d9d62caf5b780b42f97c08831d037fbe04fd336|Every purchase is a vote.
0438a0c88847ac1df8522373d9d301db9cffcba163dd326277924e49d6f44a149aa4d872f92011493ee74086087c4994b1ff9e9fcda96db905848f2e8604185b|The Panama Canal connects the Pacific Ocean with the Atlantic Ocean.
03bdece34d4a9e696f54202ee092cd43c3298e77f2ffa47a1e350d7706e48ad5f2831ef8de9bb73ff9d2913ecb886fe80a85e695fa96b39d04d842f21edd47f0|I'm really sorry about that.
0524d819e51648e0ea33390250e04ca7ee5ddc6fd959142d54d36cc9582c15bbf521308a8095f9d0586ac6d7467ac3fb70ff2d73264cf0768f7b36a42cfd1c4d|What is there to be afraid of?
000f6be1a0efc57a60f2500f6623644989917ff07af610c2cbd1cdaaa8cfe6debe621d35297ee9ec7f5da6c5d0542555c0f982956b0a17e685e4872b609bff12|What joy there is in living?
0019dfd50d90e73618ce63baee6abe693a3261e643ad9d3ab0a81d79aa94931a4ee9a5cedb16808e30f5cd097d27ccdf1e71a13f7859d2eb71d6239accfdf4a2|The man was speaking the language of alchemy.
052c46a064903afdbd25fc51ba830740d7ee87f07fa668b92d3f155d15e9ca4bdf2aca0ae035ee10627d31a8a5dbd5cfdcaf197240dcefe37d63b4ea0b74b78d|He thought of the merchant's daughter, and was sure that she had probably married.
02eba9d1a9acfc1cab44b612835e8de569fb854342359d87fc8307fb7d8105ad27d4ce42e6a48cadfbfb8ef41c6fdaa3692871b1efaa2ef0eb3ff9ef8dd35763|Before guns were invented, armies had to throw bullets at each other and if a bullet touched you, you had to sit out until the next war.
0193bed9c953343b4c08ddb0029e99669ea4059c1f7c70d080940c572d63c931434533aa6b28c279e5eb826239e5638f2da7a725335faa1db52e9f50fa84c32b|Had our instruments permitted it, we might have been able to see the trouble way back when.
02fa74fd7e77a0f4382a2ee79e3325b20a3f377c689c217045b0345bd3b87b809e0b071753755db2361b4d0b7c4546d3c9288adc1036e299388c4065306bdb4f|It seemed so safe and tranquil.
0293b3bc518e8c535966aa0bf27eacccf1815f197d9fc62cb4545f40a4e783b2b8ce6c742abab2ccc3ab797758089940fcd1f26285c4fdd13552c9454892d2d1|There was enough there to buy a lot of weapons.
054ae9bc301d922a7a79df362e70c4a2c0536681c23a3943e4a5567742a1cbd2919a6c68cd27f35aebefe19d79a7f1ba6d0e03100d221031698fd27bd86ad9e4|At once, he connected the two incidents.
02c96da2e2857e1945c12c373b5e55d7d3922a0e7859872b80668c11ca2253176e69d6f966fd31811901c657f25cdddc066654e4cd12ecef742fde9b947d303a|I could do that, but, that doesn’t mean I will do that.
02e3bb0641bddd2b39818aaaf2513a0edb47bfda6a5478858b7aa434fdff3377e31303e1ed8e5c7b8e09cddcb80df096fa022204c6842820d49a6da05d4d1210|This gives me full control over the naming of the apps.
022dcd2b593f7837fab3b32f0cf2119392529e0a4a403fd0de2f7a2988e81a9cae460d6d9801cc2391c6c1d1d74cc112f835c9bb90c81c7f94052e1394a53241|You just don't know all that you've done.
04e148a823a63a77040a168f3029b020e2a3767d35ebcf1e8305263a4f67f092f3aae27bff9a593d9b1e48ba96cb6bc2fea8fa1f9fb686f9efaa99b5707cd4c7|We're a couple of financial wizards.
04d83dbe99b456ef91f55ad1ba8b2589412ca84b8fb1dfd539689eb42343f2a6b01390fee074f72f9ab850696a718501a9f4da80bd4cbf318f582597c93cda84|Is that what you want me to tell Vincent?
